Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
FBS,Nouveaux Bilans Alimentaire,136,Mauritanie,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,2877,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,138,Mexique,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,3157,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,141,Mongolie,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,2579,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,273,Monténégro,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,3500,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,144,Mozambique,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,2103,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,28,Myanmar,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,2673,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,147,Namibie,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,2469,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,149,Népal,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,2769,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,157,Nicaragua,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,2582,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,158,Niger,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,2601,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,159,Nigéria,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,2572,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,162,Norvège,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,3371,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,153,Nouvelle-Calédonie,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,2825,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,156,Nouvelle-Zélande,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,3191,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,221,Oman,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,2940,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,226,Ouganda,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,1981,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,235,Ouzbékistan,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,3011,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,165,Pakistan,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,2486,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,166,Panama,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,2851,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,169,Paraguay,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,2768,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,150,Pays-Bas,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,3297,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,170,Pérou,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,2775,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,171,Philippines,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,2662,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,173,Pologne,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,3537,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,70,Polynésie française,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,2910,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,174,Portugal,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,3480,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,37,République centrafricaine,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,1786,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,117,République de Corée,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,3420,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,146,République de Moldova,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,2383,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,120,République démocratique populaire lao,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,2758,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,56,République dominicaine,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,2892,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,116,République populaire démocratique de Corée,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,2019,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,215,République-Unie de Tanzanie,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,2373,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,183,Roumanie,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,3581,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,229,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,3344,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,184,Rwanda,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,2188,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,189,Sainte-Lucie,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,2618,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,188,Saint-Kitts-et-Nevis,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,2582,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,191,Saint-Vincent-et-les Grenadines,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,2968,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,244,Samoa,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,3030,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,193,Sao Tomé-et-Principe,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,2446,Fc,Donnée calculée
FBS,Nouveaux Bilans Alimentaire,195,Sénégal,664,Disponibilité alimentaire (Kcal/personne/jour),2901,Total General,2018,2018,Kcal/personne/jour,2545,Fc,Donnée calculée
